,file,class_id,class_name,group
1959,image_01959.jpg,78,lotus,train
1960,image_01960.jpg,78,lotus,train
1961,image_01961.jpg,78,lotus,train
1962,image_01962.jpg,78,lotus,valid
1963,image_01963.jpg,78,lotus,train
1964,image_01964.jpg,80,anthurium,train
1965,image_01965.jpg,80,anthurium,train
1966,image_01966.jpg,80,anthurium,train
1967,image_01967.jpg,80,anthurium,train
1968,image_01968.jpg,80,anthurium,train
1969,image_01969.jpg,80,anthurium,train
1970,image_01970.jpg,80,anthurium,train
1971,image_01971.jpg,80,anthurium,train
1972,image_01972.jpg,80,anthurium,valid
1973,image_01973.jpg,80,anthurium,train
1974,image_01974.jpg,80,anthurium,train
1975,image_01975.jpg,80,anthurium,valid
1976,image_01976.jpg,80,anthurium,train
1977,image_01977.jpg,80,anthurium,train
1978,image_01978.jpg,80,anthurium,train
1979,image_01979.jpg,80,anthurium,valid
1980,image_01980.jpg,80,anthurium,train
1981,image_01981.jpg,80,anthurium,train
1982,image_01982.jpg,80,anthurium,train
1983,image_01983.jpg,80,anthurium,test
1984,image_01984.jpg,80,anthurium,train
1985,image_01985.jpg,80,anthurium,train
1986,image_01986.jpg,80,anthurium,train
1987,image_01987.jpg,80,anthurium,train
1988,image_01988.jpg,80,anthurium,train
1989,image_01989.jpg,80,anthurium,valid
1990,image_01990.jpg,80,anthurium,test
1991,image_01991.jpg,80,anthurium,valid
1992,image_01992.jpg,80,anthurium,valid
1993,image_01993.jpg,80,anthurium,test
1994,image_01994.jpg,80,anthurium,train
1995,image_01995.jpg,80,anthurium,train
1996,image_01996.jpg,80,anthurium,test
1997,image_01997.jpg,80,anthurium,train
1998,image_01998.jpg,80,anthurium,train
1999,image_01999.jpg,80,anthurium,train
2000,image_02000.jpg,80,anthurium,train
2001,image_02001.jpg,80,anthurium,train
2002,image_02002.jpg,80,anthurium,train
2003,image_02003.jpg,80,anthurium,train
2004,image_02004.jpg,80,anthurium,train
2005,image_02005.jpg,80,anthurium,valid
2006,image_02006.jpg,80,anthurium,train
2007,image_02007.jpg,80,anthurium,train
2008,image_02008.jpg,80,anthurium,train
2009,image_02009.jpg,80,anthurium,train
2010,image_02010.jpg,80,anthurium,train
2011,image_02011.jpg,80,anthurium,valid
2012,image_02012.jpg,80,anthurium,train
2013,image_02013.jpg,80,anthurium,train
2014,image_02014.jpg,80,anthurium,train
2015,image_02015.jpg,80,anthurium,train
2016,image_02016.jpg,80,anthurium,train
2017,image_02017.jpg,80,anthurium,valid
2018,image_02018.jpg,80,anthurium,train
2019,image_02019.jpg,80,anthurium,train
2020,image_02020.jpg,80,anthurium,test
2021,image_02021.jpg,80,anthurium,valid
2022,image_02022.jpg,80,anthurium,train
2023,image_02023.jpg,80,anthurium,test
2024,image_02024.jpg,80,anthurium,train
2025,image_02025.jpg,80,anthurium,train
2026,image_02026.jpg,80,anthurium,train
2027,image_02027.jpg,80,anthurium,train
2028,image_02028.jpg,80,anthurium,train
2029,image_02029.jpg,80,anthurium,train
2030,image_02030.jpg,80,anthurium,train
2031,image_02031.jpg,80,anthurium,train
2032,image_02032.jpg,80,anthurium,train
2033,image_02033.jpg,80,anthurium,train
2034,image_02034.jpg,80,anthurium,train
2035,image_02035.jpg,80,anthurium,train
2036,image_02036.jpg,80,anthurium,train
2037,image_02037.jpg,80,anthurium,train
2038,image_02038.jpg,80,anthurium,train
2039,image_02039.jpg,80,anthurium,train
2040,image_02040.jpg,80,anthurium,train
2041,image_02041.jpg,80,anthurium,test
2042,image_02042.jpg,80,anthurium,valid
2043,image_02043.jpg,80,anthurium,train
2044,image_02044.jpg,80,anthurium,train
2045,image_02045.jpg,80,anthurium,train
2046,image_02046.jpg,80,anthurium,train
2047,image_02047.jpg,80,anthurium,train
2048,image_02048.jpg,80,anthurium,train
2049,image_02049.jpg,80,anthurium,test
2050,image_02050.jpg,80,anthurium,valid
2051,image_02051.jpg,80,anthurium,test
2052,image_02052.jpg,80,anthurium,train
2053,image_02053.jpg,80,anthurium,train
2054,image_02054.jpg,80,anthurium,train
2055,image_02055.jpg,80,anthurium,test
2056,image_02056.jpg,80,anthurium,train
2057,image_02057.jpg,80,anthurium,train
2058,image_02058.jpg,80,anthurium,train
2059,image_02059.jpg,80,anthurium,train
2060,image_02060.jpg,80,anthurium,train
2061,image_02061.jpg,80,anthurium,train
2062,image_02062.jpg,80,anthurium,test
2063,image_02063.jpg,80,anthurium,train
2064,image_02064.jpg,80,anthurium,train
2065,image_02065.jpg,80,anthurium,train
2066,image_02066.jpg,80,anthurium,train
2067,image_02067.jpg,80,anthurium,train
2068,image_02068.jpg,80,anthurium,train
2069,image_02069.jpg,75,thorn apple,train
2070,image_02070.jpg,75,thorn apple,train
2071,image_02071.jpg,75,thorn apple,train
2072,image_02072.jpg,75,thorn apple,train
2073,image_02073.jpg,75,thorn apple,train
2074,image_02074.jpg,75,thorn apple,valid
2075,image_02075.jpg,75,thorn apple,test
2076,image_02076.jpg,75,thorn apple,train
2077,image_02077.jpg,75,thorn apple,train
2078,image_02078.jpg,75,thorn apple,test
2079,image_02079.jpg,75,thorn apple,train
2080,image_02080.jpg,75,thorn apple,train
2081,image_02081.jpg,75,thorn apple,valid
2082,image_02082.jpg,75,thorn apple,train
2083,image_02083.jpg,75,thorn apple,train
2084,image_02084.jpg,75,thorn apple,train
2085,image_02085.jpg,75,thorn apple,test
2086,image_02086.jpg,75,thorn apple,train
2087,image_02087.jpg,75,thorn apple,train
2088,image_02088.jpg,75,thorn apple,test
2089,image_02089.jpg,75,thorn apple,train
2090,image_02090.jpg,75,thorn apple,train
2091,image_02091.jpg,75,thorn apple,train
2092,image_02092.jpg,75,thorn apple,train
2093,image_02093.jpg,75,thorn apple,train
2094,image_02094.jpg,75,thorn apple,train
2095,image_02095.jpg,75,thorn apple,train
2096,image_02096.jpg,75,thorn apple,train
2097,image_02097.jpg,75,thorn apple,train
2098,image_02098.jpg,75,thorn apple,train
2099,image_02099.jpg,75,thorn apple,train
2100,image_02100.jpg,75,thorn apple,valid
2101,image_02101.jpg,75,thorn apple,train
2102,image_02102.jpg,75,thorn apple,train
2103,image_02103.jpg,75,thorn apple,train
2104,image_02104.jpg,75,thorn apple,valid
2105,image_02105.jpg,75,thorn apple,train
2106,image_02106.jpg,75,thorn apple,train
2107,image_02107.jpg,75,thorn apple,train
2108,image_02108.jpg,75,thorn apple,train
2109,image_02109.jpg,75,thorn apple,train
2110,image_02110.jpg,75,thorn apple,train
2111,image_02111.jpg,75,thorn apple,test
2112,image_02112.jpg,75,thorn apple,train
2113,image_02113.jpg,75,thorn apple,train
2114,image_02114.jpg,75,thorn apple,train
2115,image_02115.jpg,75,thorn apple,test
2116,image_02116.jpg,75,thorn apple,train
2117,image_02117.jpg,75,thorn apple,train
2118,image_02118.jpg,75,thorn apple,train
2119,image_02119.jpg,75,thorn apple,test
2120,image_02120.jpg,75,thorn apple,train
2121,image_02121.jpg,75,thorn apple,train
2122,image_02122.jpg,75,thorn apple,train
2123,image_02123.jpg,75,thorn apple,train
2124,image_02124.jpg,75,thorn apple,train
2125,image_02125.jpg,75,thorn apple,train
2126,image_02126.jpg,75,thorn apple,train
2127,image_02127.jpg,75,thorn apple,train
2128,image_02128.jpg,75,thorn apple,train
2129,image_02129.jpg,75,thorn apple,train
2130,image_02130.jpg,75,thorn apple,valid
2131,image_02131.jpg,75,thorn apple,train
2132,image_02132.jpg,75,thorn apple,train
2133,image_02133.jpg,75,thorn apple,valid
2134,image_02134.jpg,75,thorn apple,train
2135,image_02135.jpg,75,thorn apple,test
2136,image_02136.jpg,75,thorn apple,train
2137,image_02137.jpg,75,thorn apple,train
2138,image_02138.jpg,75,thorn apple,train
2139,image_02139.jpg,75,thorn apple,train
2140,image_02140.jpg,75,thorn apple,train
2141,image_02141.jpg,75,thorn apple,valid
2142,image_02142.jpg,75,thorn apple,train
2143,image_02143.jpg,75,thorn apple,train
2144,image_02144.jpg,75,thorn apple,test
2145,image_02145.jpg,75,thorn apple,train
2146,image_02146.jpg,75,thorn apple,train
2147,image_02147.jpg,75,thorn apple,valid
2148,image_02148.jpg,75,thorn apple,train
2149,image_02149.jpg,75,thorn apple,train
2150,image_02150.jpg,75,thorn apple,train
2151,image_02151.jpg,75,thorn apple,train
2152,image_02152.jpg,75,thorn apple,valid
2153,image_02153.jpg,75,thorn apple,train
2154,image_02154.jpg,75,thorn apple,test
2155,image_02155.jpg,75,thorn apple,valid
2156,image_02156.jpg,75,thorn apple,train
2157,image_02157.jpg,75,thorn apple,test
2158,image_02158.jpg,75,thorn apple,train
2159,image_02159.jpg,75,thorn apple,train
2160,image_02160.jpg,75,thorn apple,train
2161,image_02161.jpg,75,thorn apple,train
2162,image_02162.jpg,75,thorn apple,train
2163,image_02163.jpg,75,thorn apple,train
2164,image_02164.jpg,75,thorn apple,train
2165,image_02165.jpg,75,thorn apple,train
2166,image_02166.jpg,75,thorn apple,train
2167,image_02167.jpg,75,thorn apple,test
2168,image_02168.jpg,75,thorn apple,train
2169,image_02169.jpg,75,thorn apple,train
2170,image_02170.jpg,75,thorn apple,train
2171,image_02171.jpg,75,thorn apple,train
2172,image_02172.jpg,75,thorn apple,train
2173,image_02173.jpg,75,thorn apple,train
2174,image_02174.jpg,75,thorn apple,train
2175,image_02175.jpg,75,thorn apple,train
2176,image_02176.jpg,75,thorn apple,train
2177,image_02177.jpg,75,thorn apple,train
2178,image_02178.jpg,75,thorn apple,valid
2179,image_02179.jpg,75,thorn apple,train
2180,image_02180.jpg,75,thorn apple,train
2181,image_02181.jpg,75,thorn apple,train
2182,image_02182.jpg,75,thorn apple,valid
2183,image_02183.jpg,75,thorn apple,train
2184,image_02184.jpg,75,thorn apple,train
2185,image_02185.jpg,75,thorn apple,train
2186,image_02186.jpg,75,thorn apple,train
2187,image_02187.jpg,75,thorn apple,train
2188,image_02188.jpg,75,thorn apple,test
2189,image_02189.jpg,41,barbeton daisy,train
2190,image_02190.jpg,41,barbeton daisy,train
2191,image_02191.jpg,41,barbeton daisy,train
2192,image_02192.jpg,41,barbeton daisy,train
2193,image_02193.jpg,41,barbeton daisy,test
2194,image_02194.jpg,41,barbeton daisy,train
2195,image_02195.jpg,41,barbeton daisy,train
2196,image_02196.jpg,41,barbeton daisy,train
2197,image_02197.jpg,41,barbeton daisy,train
2198,image_02198.jpg,41,barbeton daisy,valid
2199,image_02199.jpg,41,barbeton daisy,valid
2200,image_02200.jpg,41,barbeton daisy,test
2201,image_02201.jpg,41,barbeton daisy,valid
2202,image_02202.jpg,41,barbeton daisy,train
2203,image_02203.jpg,41,barbeton daisy,train
2204,image_02204.jpg,41,barbeton daisy,train
2205,image_02205.jpg,41,barbeton daisy,valid
2206,image_02206.jpg,41,barbeton daisy,train
2207,image_02207.jpg,41,barbeton daisy,train
2208,image_02208.jpg,41,barbeton daisy,train
2209,image_02209.jpg,41,barbeton daisy,train
2210,image_02210.jpg,41,barbeton daisy,train
2211,image_02211.jpg,41,barbeton daisy,train
2212,image_02212.jpg,41,barbeton daisy,train
2213,image_02213.jpg,41,barbeton daisy,train
2214,image_02214.jpg,41,barbeton daisy,train
2215,image_02215.jpg,41,barbeton daisy,train
2216,image_02216.jpg,41,barbeton daisy,train
2217,image_02217.jpg,41,barbeton daisy,train
2218,image_02218.jpg,41,barbeton daisy,train
2219,image_02219.jpg,41,barbeton daisy,valid
2220,image_02220.jpg,41,barbeton daisy,train
2221,image_02221.jpg,41,barbeton daisy,train
2222,image_02222.jpg,41,barbeton daisy,test
2223,image_02223.jpg,41,barbeton daisy,train
2224,image_02224.jpg,41,barbeton daisy,train
2225,image_02225.jpg,41,barbeton daisy,train
2226,image_02226.jpg,41,barbeton daisy,train
2227,image_02227.jpg,41,barbeton daisy,train
2228,image_02228.jpg,41,barbeton daisy,train
2229,image_02229.jpg,41,barbeton daisy,train
2230,image_02230.jpg,41,barbeton daisy,train
2231,image_02231.jpg,41,barbeton daisy,valid
2232,image_02232.jpg,41,barbeton daisy,valid
2233,image_02233.jpg,41,barbeton daisy,train
2234,image_02234.jpg,41,barbeton daisy,train
2235,image_02235.jpg,41,barbeton daisy,train
2236,image_02236.jpg,41,barbeton daisy,train
2237,image_02237.jpg,41,barbeton daisy,test
2238,image_02238.jpg,41,barbeton daisy,train
2239,image_02239.jpg,41,barbeton daisy,train
2240,image_02240.jpg,41,barbeton daisy,train
2241,image_02241.jpg,41,barbeton daisy,train
2242,image_02242.jpg,41,barbeton daisy,train
2243,image_02243.jpg,41,barbeton daisy,train
2244,image_02244.jpg,41,barbeton daisy,train
2245,image_02245.jpg,41,barbeton daisy,test
2246,image_02246.jpg,41,barbeton daisy,train
2247,image_02247.jpg,41,barbeton daisy,valid
2248,image_02248.jpg,41,barbeton daisy,valid
2249,image_02249.jpg,41,barbeton daisy,train
2250,image_02250.jpg,41,barbeton daisy,train
2251,image_02251.jpg,41,barbeton daisy,test
2252,image_02252.jpg,41,barbeton daisy,train
2253,image_02253.jpg,41,barbeton daisy,train
2254,image_02254.jpg,41,barbeton daisy,train
2255,image_02255.jpg,41,barbeton daisy,train
2256,image_02256.jpg,41,barbeton daisy,train
2257,image_02257.jpg,41,barbeton daisy,test
2258,image_02258.jpg,41,barbeton daisy,valid
2259,image_02259.jpg,41,barbeton daisy,valid
2260,image_02260.jpg,41,barbeton daisy,valid
2261,image_02261.jpg,41,barbeton daisy,test
2262,image_02262.jpg,41,barbeton daisy,train
2263,image_02263.jpg,41,barbeton daisy,test
2264,image_02264.jpg,41,barbeton daisy,train
2265,image_02265.jpg,41,barbeton daisy,train
2266,image_02266.jpg,41,barbeton daisy,test
2267,image_02267.jpg,41,barbeton daisy,train
2268,image_02268.jpg,41,barbeton daisy,valid
2269,image_02269.jpg,41,barbeton daisy,train
2270,image_02270.jpg,41,barbeton daisy,test
2271,image_02271.jpg,41,barbeton daisy,train
2272,image_02272.jpg,41,barbeton daisy,train
2273,image_02273.jpg,41,barbeton daisy,train
2274,image_02274.jpg,41,barbeton daisy,train
2275,image_02275.jpg,41,barbeton daisy,train
2276,image_02276.jpg,41,barbeton daisy,valid
2277,image_02277.jpg,41,barbeton daisy,train
2278,image_02278.jpg,41,barbeton daisy,valid
2279,image_02279.jpg,41,barbeton daisy,train
2280,image_02280.jpg,41,barbeton daisy,train
2281,image_02281.jpg,41,barbeton daisy,train
2282,image_02282.jpg,41,barbeton daisy,train
2283,image_02283.jpg,41,barbeton daisy,train
2284,image_02284.jpg,41,barbeton daisy,train
2285,image_02285.jpg,41,barbeton daisy,train
2286,image_02286.jpg,41,barbeton daisy,train
2287,image_02287.jpg,41,barbeton daisy,train
2288,image_02288.jpg,41,barbeton daisy,train
2289,image_02289.jpg,41,barbeton daisy,train
2290,image_02290.jpg,41,barbeton daisy,train
2291,image_02291.jpg,41,barbeton daisy,train
2292,image_02292.jpg,41,barbeton daisy,train
2293,image_02293.jpg,41,barbeton daisy,train
2294,image_02294.jpg,41,barbeton daisy,train
2295,image_02295.jpg,41,barbeton daisy,train
2296,image_02296.jpg,41,barbeton daisy,train
2297,image_02297.jpg,41,barbeton daisy,valid
2298,image_02298.jpg,41,barbeton daisy,train
2299,image_02299.jpg,41,barbeton daisy,train
2300,image_02300.jpg,41,barbeton daisy,train
2301,image_02301.jpg,41,barbeton daisy,train
2302,image_02302.jpg,41,barbeton daisy,test
2303,image_02303.jpg,41,barbeton daisy,train
2304,image_02304.jpg,41,barbeton daisy,train
2305,image_02305.jpg,41,barbeton daisy,test
2306,image_02306.jpg,41,barbeton daisy,test
2307,image_02307.jpg,41,barbeton daisy,train
2308,image_02308.jpg,41,barbeton daisy,train
2309,image_02309.jpg,41,barbeton daisy,train
2310,image_02310.jpg,41,barbeton daisy,train
2311,image_02311.jpg,41,barbeton daisy,train
2312,image_02312.jpg,41,barbeton daisy,train
2313,image_02313.jpg,41,barbeton daisy,train
2314,image_02314.jpg,41,barbeton daisy,train
2315,image_02315.jpg,41,barbeton daisy,train
2316,image_02316.jpg,43,sword lily,train
2317,image_02317.jpg,43,sword lily,train
2318,image_02318.jpg,43,sword lily,train
2319,image_02319.jpg,43,sword lily,train
2320,image_02320.jpg,43,sword lily,train
2321,image_02321.jpg,43,sword lily,train
2322,image_02322.jpg,43,sword lily,train
2323,image_02323.jpg,43,sword lily,train
2324,image_02324.jpg,43,sword lily,train
2325,image_02325.jpg,43,sword lily,train
2326,image_02326.jpg,43,sword lily,train
2327,image_02327.jpg,43,sword lily,train
2328,image_02328.jpg,43,sword lily,train
2329,image_02329.jpg,43,sword lily,test
2330,image_02330.jpg,43,sword lily,valid
2331,image_02331.jpg,43,sword lily,train
2332,image_02332.jpg,43,sword lily,train
2333,image_02333.jpg,43,sword lily,train
2334,image_02334.jpg,43,sword lily,train
2335,image_02335.jpg,43,sword lily,test
2336,image_02336.jpg,43,sword lily,valid
2337,image_02337.jpg,43,sword lily,train
2338,image_02338.jpg,43,sword lily,train
2339,image_02339.jpg,43,sword lily,train
2340,image_02340.jpg,43,sword lily,train
2341,image_02341.jpg,43,sword lily,train
2342,image_02342.jpg,43,sword lily,train
2343,image_02343.jpg,43,sword lily,train
2344,image_02344.jpg,43,sword lily,train
2345,image_02345.jpg,43,sword lily,valid
2346,image_02346.jpg,43,sword lily,test
2347,image_02347.jpg,43,sword lily,train
2348,image_02348.jpg,43,sword lily,train
2349,image_02349.jpg,43,sword lily,test
2350,image_02350.jpg,43,sword lily,train
2351,image_02351.jpg,43,sword lily,train
2352,image_02352.jpg,43,sword lily,train
2353,image_02353.jpg,43,sword lily,train
2354,image_02354.jpg,43,sword lily,train
2355,image_02355.jpg,43,sword lily,valid
2356,image_02356.jpg,43,sword lily,train
2357,image_02357.jpg,43,sword lily,train
2358,image_02358.jpg,43,sword lily,train
2359,image_02359.jpg,43,sword lily,train
2360,image_02360.jpg,43,sword lily,train
2361,image_02361.jpg,43,sword lily,train
2362,image_02362.jpg,43,sword lily,train
2363,image_02363.jpg,43,sword lily,train
2364,image_02364.jpg,43,sword lily,train
2365,image_02365.jpg,43,sword lily,test
2366,image_02366.jpg,43,sword lily,train
2367,image_02367.jpg,43,sword lily,train
2368,image_02368.jpg,43,sword lily,valid
2369,image_02369.jpg,43,sword lily,test
2370,image_02370.jpg,43,sword lily,test
2371,image_02371.jpg,43,sword lily,test
2372,image_02372.jpg,43,sword lily,train
2373,image_02373.jpg,43,sword lily,train
2374,image_02374.jpg,43,sword lily,train
2375,image_02375.jpg,43,sword lily,train
2376,image_02376.jpg,43,sword lily,train
2377,image_02377.jpg,43,sword lily,train
2378,image_02378.jpg,43,sword lily,train
2379,image_02379.jpg,43,sword lily,train
2380,image_02380.jpg,43,sword lily,train
2381,image_02381.jpg,43,sword lily,train
2382,image_02382.jpg,43,sword lily,train
2383,image_02383.jpg,43,sword lily,train
2384,image_02384.jpg,43,sword lily,train
2385,image_02385.jpg,43,sword lily,train
2386,image_02386.jpg,43,sword lily,test
2387,image_02387.jpg,43,sword lily,train
2388,image_02388.jpg,43,sword lily,train
2389,image_02389.jpg,43,sword lily,valid
2390,image_02390.jpg,43,sword lily,train
2391,image_02391.jpg,43,sword lily,train
2392,image_02392.jpg,43,sword lily,train
2393,image_02393.jpg,43,sword lily,train
2394,image_02394.jpg,43,sword lily,test
2395,image_02395.jpg,43,sword lily,train
2396,image_02396.jpg,43,sword lily,train
2397,image_02397.jpg,43,sword lily,valid
2398,image_02398.jpg,43,sword lily,train
2399,image_02399.jpg,43,sword lily,train
2400,image_02400.jpg,43,sword lily,test
2401,image_02401.jpg,43,sword lily,train
2402,image_02402.jpg,43,sword lily,train
2403,image_02403.jpg,43,sword lily,train
2404,image_02404.jpg,43,sword lily,train
2405,image_02405.jpg,43,sword lily,train
2406,image_02406.jpg,43,sword lily,train
2407,image_02407.jpg,43,sword lily,valid
2408,image_02408.jpg,43,sword lily,train
2409,image_02409.jpg,43,sword lily,train
2410,image_02410.jpg,43,sword lily,train
2411,image_02411.jpg,43,sword lily,train
2412,image_02412.jpg,43,sword lily,test
2413,image_02413.jpg,43,sword lily,train
2414,image_02414.jpg,43,sword lily,valid
2415,image_02415.jpg,43,sword lily,train
2416,image_02416.jpg,43,sword lily,train
2417,image_02417.jpg,43,sword lily,train
2418,image_02418.jpg,43,sword lily,train
2419,image_02419.jpg,43,sword lily,valid
2420,image_02420.jpg,43,sword lily,train
2421,image_02421.jpg,43,sword lily,valid
2422,image_02422.jpg,43,sword lily,train
2423,image_02423.jpg,43,sword lily,train
2424,image_02424.jpg,43,sword lily,train
2425,image_02425.jpg,43,sword lily,valid
2426,image_02426.jpg,43,sword lily,test
2427,image_02427.jpg,43,sword lily,train
2428,image_02428.jpg,43,sword lily,train
2429,image_02429.jpg,43,sword lily,valid
2430,image_02430.jpg,43,sword lily,train
2431,image_02431.jpg,43,sword lily,test
2432,image_02432.jpg,43,sword lily,train
2433,image_02433.jpg,43,sword lily,test
2434,image_02434.jpg,43,sword lily,train
2435,image_02435.jpg,43,sword lily,test
2436,image_02436.jpg,43,sword lily,train
2437,image_02437.jpg,43,sword lily,train
2438,image_02438.jpg,43,sword lily,train
2439,image_02439.jpg,43,sword lily,train
2440,image_02440.jpg,43,sword lily,train
2441,image_02441.jpg,43,sword lily,train
2442,image_02442.jpg,43,sword lily,train
2443,image_02443.jpg,43,sword lily,valid
2444,image_02444.jpg,43,sword lily,train
2445,image_02445.jpg,43,sword lily,train
2446,image_02446.jpg,76,morning glory,valid
2447,image_02447.jpg,76,morning glory,train
2448,image_02448.jpg,76,morning glory,train
2449,image_02449.jpg,76,morning glory,train
2450,image_02450.jpg,76,morning glory,train
2451,image_02451.jpg,76,morning glory,train
2452,image_02452.jpg,76,morning glory,train
2453,image_02453.jpg,76,morning glory,train
2454,image_02454.jpg,76,morning glory,train
2455,image_02455.jpg,76,morning glory,train
2456,image_02456.jpg,76,morning glory,valid
2457,image_02457.jpg,76,morning glory,valid
2458,image_02458.jpg,76,morning glory,valid
2459,image_02459.jpg,76,morning glory,train
2460,image_02460.jpg,76,morning glory,train
2461,image_02461.jpg,76,morning glory,train
2462,image_02462.jpg,76,morning glory,train
2463,image_02463.jpg,76,morning glory,train
2464,image_02464.jpg,76,morning glory,train
2465,image_02465.jpg,76,morning glory,train
2466,image_02466.jpg,76,morning glory,train
2467,image_02467.jpg,76,morning glory,valid
2468,image_02468.jpg,76,morning glory,train
2469,image_02469.jpg,76,morning glory,train
2470,image_02470.jpg,76,morning glory,train
2471,image_02471.jpg,76,morning glory,train
2472,image_02472.jpg,76,morning glory,test
2473,image_02473.jpg,76,morning glory,train
2474,image_02474.jpg,76,morning glory,train
2475,image_02475.jpg,76,morning glory,valid
2476,image_02476.jpg,76,morning glory,train
2477,image_02477.jpg,76,morning glory,train
2478,image_02478.jpg,76,morning glory,train
2479,image_02479.jpg,76,morning glory,test
2480,image_02480.jpg,76,morning glory,train
2481,image_02481.jpg,76,morning glory,valid
2482,image_02482.jpg,76,morning glory,train
2483,image_02483.jpg,76,morning glory,train
2484,image_02484.jpg,76,morning glory,test
2485,image_02485.jpg,76,morning glory,valid
2486,image_02486.jpg,76,morning glory,train
2487,image_02487.jpg,76,morning glory,train
2488,image_02488.jpg,76,morning glory,train
2489,image_02489.jpg,76,morning glory,train
2490,image_02490.jpg,76,morning glory,train
2491,image_02491.jpg,76,morning glory,train
2492,image_02492.jpg,76,morning glory,train
2493,image_02493.jpg,76,morning glory,train
2494,image_02494.jpg,76,morning glory,valid
2495,image_02495.jpg,76,morning glory,train
2496,image_02496.jpg,76,morning glory,valid
2497,image_02497.jpg,76,morning glory,train
2498,image_02498.jpg,76,morning glory,train
2499,image_02499.jpg,76,morning glory,train
2500,image_02500.jpg,76,morning glory,train
2501,image_02501.jpg,76,morning glory,valid
2502,image_02502.jpg,76,morning glory,train
2503,image_02503.jpg,76,morning glory,train
2504,image_02504.jpg,76,morning glory,valid
2505,image_02505.jpg,76,morning glory,train
2506,image_02506.jpg,76,morning glory,train
2507,image_02507.jpg,76,morning glory,train
2508,image_02508.jpg,76,morning glory,train
2509,image_02509.jpg,76,morning glory,train
2510,image_02510.jpg,76,morning glory,train
2511,image_02511.jpg,76,morning glory,train
2512,image_02512.jpg,76,morning glory,valid
2513,image_02513.jpg,76,morning glory,valid
2514,image_02514.jpg,76,morning glory,valid
2515,image_02515.jpg,76,morning glory,train
2516,image_02516.jpg,76,morning glory,train
2517,image_02517.jpg,76,morning glory,train
2518,image_02518.jpg,76,morning glory,train
2519,image_02519.jpg,76,morning glory,train
2520,image_02520.jpg,76,morning glory,train
2521,image_02521.jpg,76,morning glory,train
2522,image_02522.jpg,76,morning glory,train
2523,image_02523.jpg,76,morning glory,valid
2524,image_02524.jpg,76,morning glory,train
2525,image_02525.jpg,76,morning glory,valid
2526,image_02526.jpg,76,morning glory,train
2527,image_02527.jpg,76,morning glory,train
2528,image_02528.jpg,76,morning glory,train
2529,image_02529.jpg,76,morning glory,valid
2530,image_02530.jpg,76,morning glory,valid
2531,image_02531.jpg,76,morning glory,train
2532,image_02532.jpg,76,morning glory,train
2533,image_02533.jpg,76,morning glory,train
2534,image_02534.jpg,76,morning glory,train
2535,image_02535.jpg,76,morning glory,train
2536,image_02536.jpg,76,morning glory,train
2537,image_02537.jpg,76,morning glory,valid
2538,image_02538.jpg,76,morning glory,train
2539,image_02539.jpg,76,morning glory,train
2540,image_02540.jpg,76,morning glory,train
2541,image_02541.jpg,76,morning glory,train
2542,image_02542.jpg,76,morning glory,train
2543,image_02543.jpg,76,morning glory,train
2544,image_02544.jpg,76,morning glory,train
2545,image_02545.jpg,76,morning glory,train
2546,image_02546.jpg,76,morning glory,train
2547,image_02547.jpg,76,morning glory,train
2548,image_02548.jpg,76,morning glory,train
2549,image_02549.jpg,76,morning glory,train
2550,image_02550.jpg,76,morning glory,test
2551,image_02551.jpg,76,morning glory,train
2552,image_02552.jpg,76,morning glory,train
2553,image_02553.jpg,84,columbine,train
2554,image_02554.jpg,84,columbine,train
2555,image_02555.jpg,84,columbine,train
2556,image_02556.jpg,84,columbine,train
2557,image_02557.jpg,84,columbine,test
2558,image_02558.jpg,84,columbine,train
2559,image_02559.jpg,84,columbine,train
2560,image_02560.jpg,84,columbine,train
2561,image_02561.jpg,84,columbine,train
2562,image_02562.jpg,84,columbine,train
2563,image_02563.jpg,84,columbine,test
2564,image_02564.jpg,84,columbine,train
2565,image_02565.jpg,84,columbine,train
2566,image_02566.jpg,84,columbine,train
2567,image_02567.jpg,84,columbine,valid
2568,image_02568.jpg,84,columbine,test
2569,image_02569.jpg,84,columbine,train
2570,image_02570.jpg,84,columbine,train
2571,image_02571.jpg,84,columbine,train
2572,image_02572.jpg,84,columbine,test
2573,image_02573.jpg,84,columbine,train
2574,image_02574.jpg,84,columbine,valid
2575,image_02575.jpg,84,columbine,train
2576,image_02576.jpg,84,columbine,test
2577,image_02577.jpg,84,columbine,train
2578,image_02578.jpg,84,columbine,train
2579,image_02579.jpg,84,columbine,train
2580,image_02580.jpg,84,columbine,train
2581,image_02581.jpg,84,columbine,test
2582,image_02582.jpg,84,columbine,valid
2583,image_02583.jpg,84,columbine,test
2584,image_02584.jpg,84,columbine,train
2585,image_02585.jpg,84,columbine,train
2586,image_02586.jpg,84,columbine,test
2587,image_02587.jpg,84,columbine,train
2588,image_02588.jpg,84,columbine,train
2589,image_02589.jpg,84,columbine,train
2590,image_02590.jpg,84,columbine,train
2591,image_02591.jpg,84,columbine,valid
2592,image_02592.jpg,84,columbine,train
2593,image_02593.jpg,84,columbine,train
2594,image_02594.jpg,84,columbine,train
2595,image_02595.jpg,84,columbine,train
2596,image_02596.jpg,84,columbine,train
2597,image_02597.jpg,84,columbine,train
2598,image_02598.jpg,84,columbine,valid
